3.00E-04,0.0037,0.0042,0.016,-0.016,1.00E-05
-2.00E-04,0.0083,4.00E-04,0.016,0.001,1.50E-04
-2.00E-04,0.0082,-0.002,0.014,0.015,-8.00E-05
2.00E-04,-0.005,-3.00E-04,0.008,0.024,-2.40E-04
1.00E-04,-0.0042,0.0029,0.006,-0.013,3.00E-05
-4.00E-04,0.0065,-0.0025,0.018,-0.003,1.90E-04
5.00E-04,-0.0062,-3.00E-04,0.009,0.007,-2.50E-04
1.00E-04,-5.00E-04,0.002,0.002,-0.01,2.30E-04
-2.00E-04,0.0058,0.004,0.011,0,1.30E-04
1.00E-04,0.0042,0.0046,0.02,0.013,-1.30E-04
-3.00E-04,0.0039,-9.00E-04,0.013,0.03,8.00E-05
-1.00E-04,-0.0053,8.00E-04,0.012,0.029,-2.20E-04
3.00E-04,-0.0104,-0.0011,0.008,0.014,-2.40E-04
2.00E-04,-0.0076,-0.0012,0.002,-0.012,1.90E-04
1.00E-04,0.0038,-1.00E-04,0.011,-0.014,6.00E-05
-1.00E-04,0.0066,-9.00E-04,0.007,-0.006,1.80E-04
-1.00E-04,0.0053,2.00E-04,0.005,0.016,-1.10E-04
2.00E-04,-0.0071,0.0024,0.01,0.006,-1.00E-04
-3.00E-04,0.0071,0,0.01,-0.011,2.70E-04
5.00E-04,-0.0073,0.0013,0.011,0.005,-3.00E-04
-4.00E-04,0.0046,0.0021,0.007,-0.007,2.70E-04
2.00E-04,-0.0035,-0.0015,0.015,0.002,-1.60E-04
-5.00E-04,0.0078,0.0046,0.002,-0.004,1.70E-04
1.00E-04,5.00E-04,0.0058,0.015,0.011,-3.50E-04
3.00E-04,-0.0053,-7.00E-04,0.014,0.002,-1.50E-04
-5.00E-04,0.0054,0.0025,0.007,-0.005,1.90E-04
-2.00E-04,0.0055,-0.0054,0.003,0.011,1.20E-04
-1.00E-04,0.004,0.0017,-0.002,0.024,-1.60E-04
-1.00E-04,4.00E-04,0.0051,0.002,0.028,-2.60E-04
3.00E-04,-0.0046,0.0058,0.009,0.025,-3.80E-04
-1.00E-04,0.0071,0.0018,0.005,0.015,7.00E-05
1.00E-04,-0.0041,3.00E-04,0.016,0.042,-1.70E-04
1.00E-04,-0.0051,-7.00E-04,0.013,0.034,-1.00E-05
1.00E-04,-0.0058,-0.0015,0.006,0.018,-6.00E-05
1.00E-04,-0.0024,0.0013,0.003,-0.01,1.00E-04
1.00E-04,0.0028,0.001,0.012,0.009,-4.00E-05
2.00E-04,-0.004,0.0017,0.014,0.013,-2.20E-04
2.00E-04,-0.0027,-6.00E-04,0.012,-0.013,8.00E-05
-2.00E-04,0.0069,-1.00E-04,0.007,-0.006,2.10E-04
2.00E-04,-0.0078,0.0028,0.009,0.003,-1.10E-04
2.00E-04,-0.0023,-0.001,0.012,-0.027,1.20E-04
-2.00E-04,0.0047,-0.0017,0.004,-0.024,2.50E-04
-1.00E-04,0.0016,-3.00E-04,0.015,0.011,-8.00E-05
2.00E-04,-0.006,-1.00E-04,0.011,0.001,-1.40E-04
-1.00E-04,0.0045,0.0024,0.012,-0.004,4.00E-05
-1.00E-04,0.0025,0.0021,0.008,0.011,0
3.00E-04,-0.0036,-5.00E-04,0.013,0.005,-4.00E-05
-1.00E-04,0.006,1.00E-04,0.006,0.012,1.10E-04
-1.00E-04,0.004,4.00E-04,0.005,0.029,-1.00E-04
1.00E-04,-0.0063,3.00E-04,0.013,0.017,-6.00E-05
2.00E-04,-7.00E-04,-5.00E-04,0.003,-0.009,1.10E-04
-4.00E-04,0.006,0.0052,0.002,-0.002,2.20E-04
1.00E-04,0.0021,0.0053,0.011,0.01,-3.50E-04
-3.00E-04,0.0049,-1.00E-04,0.012,0.008,2.20E-04
3.00E-04,-0.0067,0,0.014,0.015,-2.60E-04
-1.00E-04,0.006,-0.0019,-0.001,-0.001,2.60E-04
-2.00E-04,0.0071,0.0041,0.006,0.019,-2.00E-05
1.00E-04,0.0038,0.0058,0.018,0.032,-1.70E-04
-1.00E-04,-0.0015,-0.0015,0.011,0.036,-8.00E-05
1.00E-04,-0.0041,-0.0013,0.006,0.03,-1.10E-04
2.00E-04,-0.0012,0.0019,0.014,-0.01,1.00E-04
-5.00E-04,0.0039,-7.00E-04,0.013,-0.008,2.80E-04
2.00E-04,-0.0041,-0.0018,0.004,-0.012,-2.00E-05
-2.00E-04,0.0078,-0.0015,0.007,-0.003,1.10E-04
-1.00E-04,0.0063,-1.00E-04,0.004,0.013,-1.10E-04
1.00E-04,-0.0069,0,0.005,0.003,-8.00E-05
2.00E-04,-0.0047,7.00E-04,0.004,-0.012,1.30E-04
-2.00E-04,0.007,4.00E-04,0.008,-0.006,2.10E-04
1.00E-04,0.008,0.0012,0.009,0.008,-1.00E-05
-1.00E-04,0.008,0.0021,0.011,0.019,-1.00E-05
-2.00E-04,0.0057,0.0033,0.015,0.029,-2.10E-04
2.00E-04,-0.0047,-0.003,0.021,0.03,-2.30E-04
-2.00E-04,0.003,0.0022,0.005,0.028,0
2.00E-04,-0.0067,8.00E-04,0.008,0.003,-2.00E-05
1.00E-04,-0.0036,0.0026,0.011,-0.012,1.60E-04
-4.00E-04,0.0068,0.0012,0.012,-0.005,2.00E-04
1.00E-04,0.0041,0.0012,0.016,0.013,-1.90E-04
1.00E-04,-0.0067,-0.0016,0.012,0.004,-1.30E-04
2.00E-04,-0.007,-2.00E-04,0.009,-0.01,3.00E-05
-2.00E-04,0.0014,-0.0019,0.028,-0.017,3.10E-04
-7.00E-04,0.0053,0.0089,0.031,-0.01,1.40E-04
-5.00E-04,0.0056,0.0045,0.018,-0.007,2.00E-05
8.00E-04,-0.0062,0.0045,0.024,-0.014,-1.10E-04
-4.00E-04,0.0088,0.003,0.018,-0.014,3.50E-04
-5.00E-04,0.0078,0.0051,0.02,0.011,-2.60E-04
-1.00E-04,0.0071,0.0033,0.012,0.001,3.30E-04
0.0013,-0.0066,0.007,0.016,0.007,-3.80E-04
-4.00E-04,0.0076,0.0019,0.018,0.011,1.00E-04
-3.00E-04,9.00E-04,0.0046,0.01,0.03,4.00E-05
5.00E-04,-0.0047,0.0055,0.016,0.025,-2.10E-04
7.00E-04,-0.0035,0.0019,0.017,0.007,-6.00E-05
-1.00E-04,0.0063,0.0021,0.013,0.009,3.00E-04
-2.00E-04,0.0067,0.0061,0.022,0.033,-1.40E-04
6.00E-04,-0.0131,0.0021,0.016,0.011,-2.00E-04
8.00E-04,-0.0109,0.0045,0.018,-0.012,2.70E-04
-7.00E-04,0.0045,0.0018,0.014,-0.024,7.40E-04
-2.00E-04,0.0107,0.0017,0.011,-0.009,1.00E-04
-1.00E-04,0.0102,0.0041,0.013,0.011,-2.80E-04
0.001,-0.0083,0.0047,0.017,0.007,-2.40E-04
-4.00E-04,0.004,0.0017,0.011,-0.01,4.90E-04
-5.00E-04,0.0074,0.0058,0.017,0.011,-8.00E-05
-1.00E-04,0.0036,0.0045,0.011,0.019,-1.60E-04
1.00E-04,-0.0041,0.0043,0.02,0.018,-2.00E-04
4.00E-04,-0.0059,0.0014,0.019,0.007,-4.00E-05
-4.00E-04,0.0071,0.0024,0.01,0.009,1.30E-04
6.00E-04,-0.0042,0.0044,0.015,0.021,-3.20E-04
-4.00E-04,0.0054,0.0019,0.009,0.012,1.90E-04
-2.00E-04,-0.0043,0.0015,0.014,0.009,-2.00E-05
5.00E-04,-0.0084,0.0024,0.012,-0.012,-1.00E-04
1.00E-04,-0.003,0.0022,0.023,-0.011,1.30E-04
-3.00E-04,0.0059,0,0.022,-0.006,1.80E-04
-3.00E-04,0.0052,0.0013,0.022,0.013,-7.00E-05
3.00E-04,-0.0072,0.0013,0.015,0.007,-1.90E-04
1.00E-04,-0.0067,0.0022,0.017,-0.013,1.70E-04
1.00E-04,0.0049,0.0017,0.023,-0.019,1.90E-04
-6.00E-04,0.008,-0.0017,0.02,-0.003,7.00E-05
1.00E-04,-0.0059,0.0011,0.013,0.01,-4.00E-04
3.00E-04,-0.0103,0.0021,0.015,-0.002,-2.60E-04
-5.00E-04,0.0091,0.0023,0.016,-0.006,2.70E-04
-2.00E-04,0.008,0.0026,0.019,0.015,-1.90E-04
9.00E-04,-0.0068,0.0012,0.02,0.02,-2.80E-04
-1.00E-04,0.0065,-1.00E-04,0.02,0.012,3.00E-05
-2.00E-04,0.0047,-0.0015,0.013,0.028,-1.00E-04
2.00E-04,-0.0033,0.0012,0.013,0.03,-1.40E-04
-6.00E-04,0.0064,0,0.018,0.011,1.80E-04
5.00E-04,-0.0105,-0.0013,0.016,0.007,-2.70E-04
-6.00E-04,0.006,-0.0039,0.015,-0.024,3.70E-04
-9.00E-04,0.009,-0.0018,0.014,0.01,2.20E-04
1.00E-04,-0.0102,-0.0015,0.009,0.013,-3.90E-04
3.00E-04,-0.0133,0.0019,0.009,-0.01,1.80E-04
-5.00E-04,0.0087,0.0011,0.012,-0.027,4.30E-04
-1.00E-04,0.0062,-7.00E-04,0.007,0.012,-3.80E-04
1.00E-04,-0.0049,0.0014,0.008,0.013,-4.90E-04
4.00E-04,-0.0105,0.0026,0.01,0.002,-2.80E-04
-3.00E-04,0.008,5.00E-04,0.013,-0.009,2.40E-04
-1.00E-04,0.0083,-0.0013,0.013,0.01,-1.60E-04
2.00E-04,-0.0073,0.0018,0.008,0.005,-8.00E-05
-2.00E-04,0.0068,7.00E-04,0.013,-0.009,1.40E-04
-2.00E-04,0.0054,1.00E-04,0.011,0.011,-1.10E-04
3.00E-04,-0.0079,3.00E-04,0.014,0.004,-1.40E-04
-1.00E-04,0.0055,0.0037,0.008,-0.011,1.40E-04
7.00E-04,-0.0092,-2.00E-04,0.011,-0.011,-2.80E-04
-2.00E-04,0.0101,5.00E-04,0.011,-0.023,2.80E-04
-1.00E-04,0.012,0.001,0.011,-0.005,2.00E-05
-1.00E-04,0.0079,0.0015,0.012,0.015,-2.40E-04
1.00E-04,-0.0034,0.0018,0.016,0.024,-3.40E-04
3.00E-04,-0.0091,-0.001,0.012,0.005,-1.30E-04
-3.00E-04,0.0066,0.0018,0.011,-0.008,1.60E-04
8.00E-04,-0.0048,-9.00E-04,0.014,0.007,-3.90E-04
-3.00E-04,0.0054,-0.0014,0.009,0,3.80E-04
-3.00E-04,0.0081,-6.00E-04,0.007,0.011,5.00E-05
3.00E-04,-0.0105,0.0016,0.008,0.004,-2.30E-04
-4.00E-04,0.005,-0.0016,0.013,-0.024,3.80E-04
7.00E-04,-0.0076,0.0037,0.014,0.008,-5.30E-04
-5.00E-04,0.0094,-3.00E-04,0.012,-0.022,3.50E-04
4.00E-04,-0.0033,-9.00E-04,0.009,0.006,-2.10E-04
-4.00E-04,0.0059,0.0014,0.007,0.01,9.00E-05
3.00E-04,-0.0048,0.0025,0.014,0.016,-2.80E-04
1.00E-04,-0.0057,1.00E-04,0.012,0.004,-7.00E-05
2.00E-04,-0.0055,-6.00E-04,0.008,-0.012,4.00E-05
-4.00E-04,0.009,8.00E-04,0.009,-0.001,1.60E-04
5.00E-04,-0.0071,0.0012,0.013,0.01,-3.00E-04
-8.00E-04,0.0068,1.00E-04,0.013,-0.006,4.80E-04
7.00E-04,-0.0051,-0.0035,0.012,0.007,-1.70E-04
2.00E-04,-2.00E-04,8.00E-04,0.003,-0.01,4.00E-05
-3.00E-04,0.0053,0.0022,0.007,-0.003,1.80E-04
-1.00E-04,0.0011,0.0019,0.011,0.01,-1.60E-04
5.00E-04,-0.0043,-0.0017,0.01,0.007,-2.20E-04
-2.00E-04,0.0061,-7.00E-04,0.002,0.005,2.10E-04
4.00E-04,-0.0091,0.0044,0.009,0.007,-1.80E-04
-1.00E-04,0.0049,0.0012,0.016,-0.016,3.90E-04
-4.00E-04,0.0095,0.001,0.016,-0.005,2.80E-04
5.00E-04,-0.0054,-0.0015,0.008,0.009,-2.10E-04
-2.00E-04,0.0038,0.0022,0.012,-0.002,2.30E-04
3.00E-04,-0.004,9.00E-04,0.009,0.005,-5.00E-05
-5.00E-04,0.0047,0.0012,0.011,0.004,2.10E-04
4.00E-04,-0.0106,-4.00E-04,0.011,-0.005,-2.00E-04
1.00E-04,-0.0037,0.0014,0.011,-0.034,3.70E-04
-5.00E-04,0.0089,7.00E-04,0.012,-0.027,4.30E-04
2.00E-04,-0.0037,0,0.009,-0.012,2.00E-05
-4.00E-04,0.0081,-9.00E-04,0.013,-0.005,2.60E-04
3.00E-04,-0.0093,-6.00E-04,0.002,0.004,-1.80E-04
1.00E-04,0.0043,0.0026,0.008,-0.027,2.60E-04
-7.00E-04,0.0111,-5.00E-04,0.009,-0.009,2.50E-04
-1.00E-04,0.0038,9.00E-04,0.009,0.011,-5.10E-04
7.00E-04,-0.0084,-0.0012,0.005,0.006,-5.50E-04
-2.00E-04,0.005,-1.00E-04,0.011,-0.007,1.70E-04
-1.00E-04,0.0049,-1.00E-04,0.008,0.014,-5.00E-05
2.00E-04,-0.0061,2.00E-04,0.011,0.007,-9.00E-05
2.00E-04,-0.0032,-1.00E-04,0.007,-0.011,1.20E-04
-3.00E-04,0.0072,0.0014,0.009,-0.003,2.10E-04
-2.00E-04,0.0069,7.00E-04,0.01,0.011,-1.20E-04
4.00E-04,-0.0084,6.00E-04,0.009,0.007,-2.80E-04
2.00E-04,-0.0086,0.0016,0.011,-0.012,1.40E-04
-1.00E-04,0.0071,-6.00E-04,0.012,-0.017,2.80E-04
-2.00E-04,0.0101,-5.00E-04,0.01,-0.005,1.70E-04
-3.00E-04,0.0097,-0.0015,0.008,0.011,-1.30E-04
-2.00E-04,3.00E-04,0.0015,0.004,0.027,-3.90E-04
1.00E-04,-0.0073,0.0011,0.005,0.022,-5.70E-04
-2.00E-04,4.00E-04,5.00E-04,0.012,-0.009,2.40E-04
2.00E-04,-0.0012,1.00E-04,0.005,-0.01,5.00E-05
-4.00E-04,0.006,0.0024,0.009,-0.003,2.20E-04
2.00E-04,-0.0054,4.00E-04,0.012,0.007,-1.60E-04
-2.00E-04,0.003,-5.00E-04,0.007,-0.006,2.20E-04
-1.00E-04,0.0034,0,0.004,0.01,-3.00E-05
4.00E-04,-0.0053,0.0024,0.009,0.007,-1.90E-04
-2.00E-04,0.007,-2.00E-04,0.013,0.005,2.00E-04
-1.00E-04,0.004,0,0.01,0.033,-1.70E-04
2.00E-04,-0.0076,3.00E-04,0.009,0.024,-2.00E-04
-3.00E-04,0.0053,-0.001,0.008,0,3.40E-04
-1.00E-04,0.0077,-3.00E-04,0.006,0.014,3.00E-05
-2.00E-04,0.0055,0.003,0.006,0.028,-1.90E-04
1.00E-04,-0.0047,0.0023,0.013,0.03,-2.60E-04
2.00E-04,-0.0092,3.00E-04,0.011,0.003,-5.00E-05
1.00E-04,0.0054,0.002,0.008,-0.009,5.00E-05
5.00E-04,-0.0051,0.001,0.014,0.007,-4.50E-04
-5.00E-04,0.0079,2.00E-04,0.013,-0.003,2.90E-04
-2.00E-04,0.0052,0.0014,0.014,0.015,-2.50E-04
4.00E-04,-0.004,-0.002,0.009,0.017,-4.30E-04
1.00E-04,-0.0029,0.0037,0.005,-0.015,1.00E-04
1.00E-04,0.0058,0,0.011,-0.011,2.20E-04
-3.00E-04,0.0055,4.00E-04,0.009,0.011,-2.30E-04
1.00E-04,-0.007,0.0011,0.01,0.011,-5.40E-04
-4.00E-04,0.0104,0.0017,0.005,0.006,1.10E-04
-3.00E-04,0.005,0.0025,0.009,0.027,-3.70E-04
3.00E-04,-0.0114,0.0019,0.015,0.017,-4.50E-04
1.00E-04,-0.0142,-3.00E-04,0.013,-0.011,5.00E-05
1.00E-04,-0.0118,-9.00E-04,0.011,-0.03,3.10E-04
-1.00E-04,0.0087,0.001,0.007,-0.025,1.40E-04
-3.00E-04,0.0066,0.0021,0.012,0.013,-8.00E-05
1.00E-04,-0.0089,8.00E-04,0.013,0.008,-2.80E-04
1.00E-04,-0.0089,8.00E-04,0.012,-0.014,2.70E-04
-1.00E-04,0.009,-0.0015,0.003,-0.014,3.30E-04
-1.00E-04,0.0124,0.0017,0.003,0.001,1.90E-04
1.00E-04,0.007,0.0043,0.008,0.023,-5.50E-04
-2.00E-04,-0.0011,0.0029,0.012,0.028,-4.20E-04
1.00E-04,-0.0097,-0.0012,0.016,0.011,-2.00E-05
-4.00E-04,0.006,-3.00E-04,0.003,-0.006,3.60E-04
-4.00E-04,0.006,0.0021,0.007,0.018,-1.00E-04
1.00E-04,-0.0036,0.0013,0.009,0.006,-6.00E-05
-1.00E-04,0.0039,7.00E-04,0.005,0.007,7.00E-05
3.00E-04,-0.0046,0.0025,0.013,0.008,-1.30E-04
-4.00E-04,0.0072,-2.00E-04,0.006,0.013,1.30E-04
-2.00E-04,4.00E-04,0.0033,0.01,0.028,-2.90E-04
2.00E-04,-0.0063,0.003,0.014,0.023,-4.50E-04
1.00E-04,-0.0031,-5.00E-04,0.004,-0.01,1.30E-04
-4.00E-04,0.0045,0.0041,0.007,-0.007,1.30E-04
3.00E-04,-0.0057,-2.00E-04,0.012,-0.013,-8.00E-05
-4.00E-04,0.0099,7.00E-04,0.01,-0.003,2.00E-04
-2.00E-04,0.0082,0.0014,0.011,0.017,-2.20E-04
1.00E-04,-0.0074,0.0027,0.022,0,-1.60E-04
1.00E-04,-0.0046,-1.00E-04,0.017,-0.013,4.50E-04
-1.00E-04,0.0013,0.0018,0.011,0.011,-5.00E-05
6.00E-04,-0.0054,0.0024,0.011,0.006,-3.10E-04
6.00E-04,-0.0051,0.004,0.014,-0.015,-1.30E-04
-3.00E-04,0.0066,0.0013,0.013,-0.018,4.20E-04
-6.00E-04,0.0039,0.0038,0.029,0,3.70E-04
-3.00E-04,0.0065,0.0047,0.029,0.013,-7.00E-05
0.001,-0.0079,0.0026,0.024,0.01,-4.00E-04
7.00E-04,-0.0083,0.0036,0.022,-0.012,1.60E-04
-0.0011,0.0059,0.0051,0.021,-0.018,4.10E-04
-7.00E-04,0.0047,0.0015,0.017,0.01,6.00E-05
3.00E-04,-0.0053,0.0058,0.022,0.004,-6.00E-05
-0.0013,0.007,0.0011,0.018,-0.006,5.00E-04
7.00E-04,-0.0051,0.0016,0.023,0.009,-2.70E-04
7.00E-04,-0.0024,0.0026,0.021,-0.01,-9.00E-05
-1.00E-04,0.0039,0.004,0.02,-0.011,2.50E-04
-5.00E-04,0.0064,0.0042,0.02,-0.004,1.40E-04
-3.00E-04,0.0039,0.0048,0.013,0.01,-2.00E-05
6.00E-04,-0.0044,0.0022,0.02,-0.009,-1.10E-04
-5.00E-04,0.006,0.0037,0.016,-0.009,1.70E-04
3.00E-04,-0.0066,0.0042,0.019,-0.005,-2.30E-04
-2.00E-04,0.0087,0.0045,0.013,-0.013,3.80E-04
2.00E-04,0.004,0.0058,0.019,0.014,-3.30E-04
1.00E-04,-0.0037,0.0033,0.015,0.005,-1.00E-04
1.00E-04,-0.0013,0.0035,0.012,-0.01,1.40E-04
-4.00E-04,0.0054,0.0034,0.013,-0.004,1.50E-04
4.00E-04,-0.0067,0.0039,0.012,-0.011,-8.00E-05
-5.00E-04,0.0083,0.0029,0.015,-0.005,1.60E-04
-5.00E-04,0.0042,0.0018,0.015,0.013,-2.40E-04
1.00E-04,-0.0022,-7.00E-04,0.017,-0.017,7.00E-05
2.00E-04,0.001,0.002,0.029,-0.018,3.00E-05
-2.00E-04,0.0039,6.00E-04,0.029,-0.007,3.00E-05
1.00E-04,-0.0029,0.002,0.022,-0.01,-2.00E-05
1.00E-04,-0.0023,0.0021,0.025,-0.016,4.00E-05
1.00E-04,-3.00E-04,0.0012,0.026,-0.02,7.00E-05
-3.00E-04,0.0049,-3.00E-04,0.02,-0.008,6.00E-05
3.00E-04,-0.0049,0.002,0.021,-0.011,-4.00E-05
3.00E-04,-0.003,5.00E-04,0.02,-0.011,-2.00E-05
-1.00E-04,0.0043,-1.00E-04,0.013,-0.007,7.00E-05
1.00E-04,0.0051,0.0028,0.019,0.002,2.00E-05
-1.00E-04,0.0048,4.00E-04,0.018,0.013,-8.00E-05
1.00E-04,-0.0039,-0.0011,0.012,0.018,-2.20E-04
3.00E-04,-0.0076,1.00E-04,0.013,-0.008,-2.00E-05
1.00E-04,-0.0034,0.002,0.013,-0.028,1.60E-04
1.00E-04,0.0042,-0.0011,0.013,-0.027,2.00E-04
-2.00E-04,0.0075,-0.0017,0.011,-0.018,2.20E-04
3.00E-04,-0.0039,-0.0012,0.017,0.011,-1.80E-04
1.00E-04,-0.0033,1.00E-04,0.014,-0.01,1.00E-05
1.00E-04,0.0056,0.0024,0.015,0.004,1.00E-05
-4.00E-04,0.0059,-0.0032,0.007,0.013,1.00E-05
1.00E-04,-0.0102,0.0036,0.016,0.003,-2.20E-04
4.00E-04,-0.0128,0.0014,0.016,-0.016,-1.20E-04
1.00E-04,-0.0053,-8.00E-04,0.016,-0.047,4.00E-04
-4.00E-04,0.0058,-0.0023,0.008,-0.046,3.80E-04
-2.00E-04,0.0039,0.001,0.011,-0.008,1.50E-04
1.00E-04,0.002,6.00E-04,0.014,0.011,-1.80E-04
-2.00E-04,0.0022,1.00E-04,0.011,0.01,0
1.00E-04,-0.0047,0.0014,0.014,-0.001,-1.20E-04
3.00E-04,-0.0056,-0.0019,0.011,-0.011,-1.00E-05
-2.00E-04,0.007,-0.0019,0.012,0.005,1.30E-04
2.00E-04,-0.0064,0.001,0.011,0.015,-2.20E-04
-1.00E-04,0.0041,8.00E-04,0.01,-0.013,1.60E-04
-1.00E-04,0.0031,-0.0019,0.008,0.01,-4.00E-05
2.00E-04,-0.0045,0.0017,0.011,0.006,-1.10E-04
-1.00E-04,8.00E-04,-4.00E-04,0.013,0.01,-2.00E-05
2.00E-04,-0.004,4.00E-04,0.008,0.003,-1.00E-04
1.00E-04,-0.0035,0.0022,0.011,-0.01,1.00E-05
-1.00E-04,0.0033,-0.0011,0.007,-0.004,-6.00E-05
2.00E-04,-0.0046,-2.00E-04,0.007,-0.013,-5.00E-05
-2.00E-04,0.0039,-3.00E-04,0.011,0.011,-3.00E-05
-1.00E-04,-0.0048,2.00E-04,0.014,0.006,-1.60E-04
3.00E-04,-0.0071,-0.0041,0.01,-0.002,-1.40E-04
-1.00E-04,0.005,0.0014,0.006,-0.014,2.10E-04
-2.00E-04,0.0063,-6.00E-04,0.012,0.01,-1.00E-05
-4.00E-04,0.0024,0.0015,0.01,0.01,8.00E-05
-1.00E-04,0.0049,0.003,0.008,0.02,1.20E-04
-2.00E-04,0.0056,0.0016,0.011,0.029,0
1.00E-04,-0.0069,-0.0048,0.013,0.023,-9.00E-05
1.00E-04,-4.00E-04,0.001,0.011,-0.009,0
1.00E-04,0.0029,-2.00E-04,0.01,-0.006,1.00E-04
-2.00E-04,0.0055,0.0014,0.012,0.006,7.00E-05
-1.00E-04,0.0044,0.002,0.015,0.013,-1.50E-04
2.00E-04,-0.0041,-5.00E-04,0.014,0.014,-3.50E-04
3.00E-04,-0.0076,-0.0036,0.008,0.004,-1.40E-04
-2.00E-04,0.0031,0.0017,0.007,-0.008,6.00E-05
1.00E-04,-0.0022,-8.00E-04,0.009,-0.011,-2.00E-05
-1.00E-04,0.0039,-0.0016,0.008,-0.008,1.20E-04
-2.00E-04,0.0046,0.0032,0.017,-0.026,3.20E-04
-3.00E-04,0.0081,-1.00E-04,0.018,0.013,-2.00E-05
1.00E-04,-0.0057,-0.0013,0.014,0.026,-5.60E-04
5.00E-04,-0.0119,0.0025,0.015,0.013,-3.60E-04
-3.00E-04,0.0051,-0.002,0.013,-0.041,3.30E-04
-1.00E-04,-0.0043,-0.0022,0.009,-0.01,-8.00E-05
4.00E-04,-0.006,0.0023,0.014,-0.02,-8.00E-05
-1.00E-04,0.008,5.00E-04,0.014,-0.018,2.00E-04
-3.00E-04,0.0099,9.00E-04,0.015,0.017,-2.00E-05
-2.00E-04,0.006,-1.00E-04,0.014,0.031,-3.10E-04
2.00E-04,-0.0044,0.003,0.013,-0.012,6.00E-05
-2.00E-04,0.0066,0,0.014,-0.007,1.60E-04
-3.00E-04,0.0049,-0.003,0.012,0.012,-9.00E-05
4.00E-04,-0.0042,-0.0014,0.007,0.015,-4.00E-04
1.00E-04,-0.0037,0.0044,0.018,-0.028,1.80E-04
-3.00E-04,0.0048,3.00E-04,0.015,-0.026,1.50E-04
-2.00E-04,0.0047,9.00E-04,0.014,-0.005,1.20E-04
1.00E-04,0.0011,-0.0014,0.007,0.009,-9.00E-05
3.00E-04,-0.0038,0.0019,0.01,0.005,-1.30E-04
-2.00E-04,0.0053,7.00E-04,0.011,0.012,4.00E-05
1.00E-04,-0.0019,-7.00E-04,0.01,-0.011,1.20E-04
-4.00E-04,0.0047,3.00E-04,0.009,-0.005,1.40E-04
2.00E-04,-0.0033,0.0022,0.013,-0.011,0
-3.00E-04,0.0061,-8.00E-04,0.01,-0.006,1.80E-04
1.00E-04,-0.0059,8.00E-04,0.01,0.009,-2.10E-04
-1.00E-04,0.0061,-1.00E-04,0.008,-0.008,2.80E-04
-1.00E-04,0.008,0.0013,0.009,0.011,-4.00E-05
-1.00E-04,0.0041,-0.0033,0.012,0.029,-1.40E-04
4.00E-04,-0.0037,-0.0017,0.005,0.031,-2.80E-04
-1.00E-04,0.003,-2.00E-04,0.01,0.011,5.00E-05
2.00E-04,-0.0057,0.0015,0.01,0.008,-1.10E-04
2.00E-04,-0.0036,0.0013,0.013,-0.011,1.00E-04
-1.00E-04,0.0057,0.0017,0.01,-0.007,2.00E-04
-1.00E-04,0.0054,-7.00E-04,0.013,0.021,-5.00E-05
-2.00E-04,0.0023,-0.003,0.012,0.03,-1.90E-04
3.00E-04,-0.008,-0.0017,0.004,0.021,-2.90E-04
-1.00E-04,0.0051,-0.0019,0.007,-0.022,2.70E-04
-3.00E-04,0.0077,0.0013,0.007,-0.013,1.20E-04
1.00E-04,0.0038,0.0019,0.013,0.013,-1.30E-04
-2.00E-04,0.0019,0.0019,0.011,0.027,-3.00E-05
1.00E-04,-0.0066,3.00E-04,0.013,0.022,-3.30E-04
2.00E-04,-0.0088,1.00E-04,0.013,0.011,-9.00E-05
1.00E-04,-0.0057,-0.0014,0.008,-0.011,1.70E-04
-1.00E-04,0.0038,0.0028,0.011,-0.006,3.00E-05
-1.00E-04,-0.0015,-0.001,0.006,-0.009,4.00E-05
-2.00E-04,0.0035,0.0014,0.007,-0.007,2.10E-04
2.00E-04,-5.00E-04,-9.00E-04,0.012,-0.009,3.00E-05
-3.00E-04,0.0029,6.00E-04,0.011,-0.007,1.40E-04
2.00E-04,-0.0043,0.0022,0.009,-0.01,-7.00E-05
-1.00E-04,0.0038,4.00E-04,0.002,-0.013,8.00E-05
3.00E-04,-0.0048,-4.00E-04,0.012,-0.011,-9.00E-05
-4.00E-04,0.006,-3.00E-04,0.011,0.018,-4.00E-05
1.00E-04,-0.0097,-0.0019,0.009,0.012,-3.70E-04
2.00E-04,-0.0129,0.0024,0.01,-0.002,-2.00E-04
1.00E-04,-0.0072,0.0015,0.012,-0.038,3.30E-04
-3.00E-04,0.0055,-0.0018,0.004,-0.041,4.20E-04
-2.00E-04,0.0081,0.0027,0.005,-0.025,2.00E-05
-1.00E-04,0.0038,0.0037,0.007,0.007,-1.00E-05
1.00E-04,-0.0071,-0.0014,0.01,0.004,-2.40E-04
2.00E-04,-0.0084,-6.00E-04,0.007,-0.013,-1.00E-05
1.00E-04,-0.0045,0.0026,0.006,-0.029,2.00E-04
1.00E-04,0.0036,-8.00E-04,0.009,-0.015,-1.00E-05
-3.00E-04,0.0067,0.0019,0.006,0.012,1.00E-05
-2.00E-04,0.0012,-0.0012,0.005,0.027,-9.00E-05
1.00E-04,-0.0054,0.0027,0.009,0.022,-2.30E-04
-1.00E-04,0.004,-9.00E-04,0.007,0.024,-9.00E-05
-1.00E-04,0.0014,0.0022,0.01,0.03,-1.20E-04
